science,"Главная камера ""Хаббла"" временно вышла из строя, заявили в НАСА ","""Это происшествие напоминает нам о двух главных особенностях изучения космоса. Во-первых, ""Хаббл"" и другие космические аппараты работают так долго только благодаря блестящей команде инженеров. Во-вторых, все компоненты имеют ограниченный срок жизни, поэтому проблемы в их работе неизбежно должны возникать"", — прокомментировал поломку Томас Цурбухен (Thomas Zurbuchen), глава научного подразделения НАСА.Несмотря на почтенный возраст ""Хаббла"" – он работает в космосе уже почти 29 лет, камера WFC3 была установлена там относительно недавно. Она появилась на его борту почти десять лет назад, когда члены экипажа шаттла ""Атлантис"" провели последнее обновление всех инструментов и сервисных блоков телескопа.Установка этой камеры увеличила разрешающую способность ""Хаббла"", его чувствительность и ""глубину"" зрения в десятки раз в инфракрасном, оптическом и ультрафиолетовом диапазоне. Это позволило обсерватории получить тысячи сверхчетких фотографий объектов в нашей Галактике и в дальнем космосе.К примеру, WFC3 помогла ученым найти в 2011 и 2012 годах два ранее неизвестных спутника Плутона, Цербер и Стикс. Они были невидимы для ее предшественницы, камеры WFPC2, а также других обсерваторий Земли. Вдобавок, ""Хаббл"" помог другим телескопам открыть несколько близлежащих экзопланет и изучить состав их атмосферы.Эта поломка стала второй серьезной неполадкой в работе телескопа-ветерана за последний год. В октябре 2018 года ""Хаббл"" временно перешел в безопасный режим работы из-за сбоя в работе системы его ориентации. Один из трех гироскопов, помогающих телескопу ""смотреть"" в одном направлении, вышел из строя.В обычной ситуации это не было бы проблемой, однако неполадки были найдены и в работе резервного гироскопа. Через несколько недель экспериментов инженерам НАСА удалось выяснить, с чем были связаны проблемы в его работе, и обойти их.Все эти проблемы в очередной раз остро поставили вопрос того, когда будет запущена ""официальная"" замена ""Хаббла"", космическая обсерватория ""Джеймс Уэбб"", и будет ли его пуск удачным, учитывая огромную массу, сложность и историю этой миссии.Этот аппарат должен был быть отправлен в космос еще в 2014 году, однако задержки в сборке телескопа и непредвиденные проблемы отодвинули эту дату как минимум до 2021 года. Как отметил Алан Стерн, руководитель миссии New Horizons, ему часто снится один и тот же кошмар – неполадки при выходе ""Джеймса Уэбба"" на орбиту или взрыв ракеты на стартовой площадке."
science,"Рогозин заявил, что хотел бы видеть в НАСА предсказуемого партнера ","""Мы тоже заинтересованы в том, чтобы с американцами работать, однако хотим видеть в них предсказуемого партнера. В космос идти - это ведь как в разведку идти. Здесь абы с кем не пойдешь, а сейчас мы видим такие турбуленции очень странные, осадочек у нас остался"", - сказал Рогозин в эфире телеканала """
science,"Японские астрономы ""поселили"" Колобка на астероиде Рюгю ","""Тематически, все наши имена связаны с персонажами из фольклора и сказок разных народов Земли, как и само название астероида. Часть из них уже была официально одобрена Международным астрономическим союзом"", — сообщили в агентстве.Автоматическую станцию ""Хаябуса-2"" запустили в космос в декабре 2014 года для изучения и забора проб на астероиде Рюгю. Как надеются ученые, она привезет на Землю первые абсолютно чистые образцы первичной материи Солнечной системы. Японский аппарат достиг цели в начале июня прошлого года и начал длительную процедуру торможения и сближения с астероидом. Получив первые снимки и данные по устройству поверхности и недр Рюгю, зонд начал готовиться к процедуре по забору грунта. Помимо этого, ""Хаябуса-2"" доставила к астероиду три спускаемых аппарата – два японских ровера MINERVA-II1, аналоги которых были отправлены к астероиду Итокава вместе с ""Хаябусой-1"", а также европейский аппарат MASCOT. Роботы Rover-1A и Rover-1B были успешно сброшены на поверхность Рюгю в конце сентября, а MASCOT – сел на астероид в начале октября.Первые шаги по реализации главной задачи миссии, в том числе репетиция посадки ""Хаябусы-2"" на поверхность Рюгю, должны были начаться еще в начале октября 2018 года, однако JAXA, космическому агентству Японии, и ее партнерам пришлось сдвинуть эту дату ""как минимум"" на начало января в начале осени.Эта задержка связана с тем, что ученые не ожидали, что астероид будет усеян крупными булыжниками, потенциально способными повредить или уничтожить зонд при его сближении с поверхностью для сбора проб.Первый маневр, подготовивший зонд к проведению этой операции, специалисты JAXA уже провели в первых числах января. Пробные сближения, как отмечают пилоты миссии, произойдут в середине февраля, после чего руководство проекта выберет окончательную зону посадки и время забора грунта."
science,В РАН отметили рост доли молодых исследователей в России,"В среду президент РФ Владимир Путин провёл рабочую встречу с главой РАН, стенограмма беседы опубликована на сайте Кремля. В ходе встречи Сергеев, в частности, упомянул о стоящей перед академией задаче увеличения числа научных работников в стране. По его словам, речь идет, прежде всего, о молодёжи.Путин со своей стороны заметил, что процент молодых исследователей в стране всё-таки вырос. ""Вырос, но он недостаточен, потому что у нас в расчёте, как обычно считается, на 10 тысяч населения число исследователей в стране сейчас отстаёт от таких сильных, наукоориентированных стран"", - ответил Сергеев, слова которого приводит Кроме того, продолжил глава РАН, в распределении исследователей по возрастам сейчас наблюдается ""двугорбая картинка"".""У нас есть максимум 30–40 лет, потом провал очень существенный, 40–50-летний, просто яма, а затем у нас есть ещё один ""горб"" в районе 60-летних"", - пояснил он.Очевидно, что ""через 10 лет этот второй ""горб"" по понятным возрастным причинам уйдёт из активной работы в науке"", продолжил Сергеев, - и надо на входе существенным образом увеличить поток кадров. "
science,"Физики нашли ""следы"" новых частиц в аномальном расширении Вселенной ","""Недавно космологию поразил своеобразный ""глобальный кризис"", связанный с расхождениями при замерах постоянной Хаббла. Добавление этой частицы позволяет не только объяснить эти различия, но и избавиться от некоторых других аномалий, к примеру, загадки аномального магнитного момента мюона"", — комментирует открытие физик-теоретик Любош Мотль (Lubos Motl) из университета Карловых Вар (Чехия).Еще в 1929 году знаменитый астроном Эдвин Хаббл доказал, что наша Вселенная не стоит на месте, а постепенно расширяется, наблюдая за движением далеких от нас галактик. В конце 20 века астрофизики обнаружили, наблюдая за сверхновыми первого типа, что она расширяется не с постоянной скоростью, а с ускорением.Причиной этого, как сегодня считают ученые, является ""темная энергия"" – загадочная субстанция, заставляющая пространство-время растягиваться все быстрее и быстрее.В июне 2016 года, нобелевский лауреат Адам Рисс (Adam Reiss) и его коллеги, открывшие этот феномен, вычислили точную скорость расширения Вселенной сегодня, используя переменные звезды-цефеиды в соседних галактиках, расстояние до которых можно вычислить со сверхвысокой точностью.Это уточнение дало крайне неожиданный результат – оказалось, что две галактики, разделенные расстоянием примерно в 3 миллиона световых лет, разлетаются со скоростью около 73 километров в секунду.Подобная цифра заметно выше, чем показывают данные, полученные при помощи орбитальных телескопов WMAP и Planck – 69 километров в секунду, и ее невозможно объяснить при помощи имеющихся у нас представлений о природе темной энергии и механизме рождения Вселенной.Эти расхождения заставили космологов задуматься о возможных объяснениях этой странности. С одной стороны, вполне возможно, что замеры ""Планка"" или Рисса и его коллег просто содержат в себе ошибки. С другой — допустимо и то, что в ранней Вселенной могла существовать и третья ""темная"" субстанция, отличная от темной материи и энергии, а также то, что последние могут быть нестабильными и постепенно распадаться.Дэн Хупер (Dan Hooper), известный американский космолог из университета Чикаго, и его коллеги ""вычислили"" свойства возможного кандидата на роль ""третьей"" субстанции, изучая различные ""расширенные"" версии Стандартной модели физики, минимально выходящие за ее рамки.Дело в том, что ученые достаточно давно подозревают, опираясь не несколько необъяснимых аномалий в свойствах и поведении некоторых элементарных частиц, что их взаимодействиями дирижируют не только фотоны и три переносчика сильных и слабых ядерных взаимодействий, но и пятый тип подобных частиц, так называемых калибровочных бозонов.К примеру, несколько лет назад венгерские физики уже заявляли об открытии ""пятой силы природы"" и связанного с ней сверхлегкого бозона с массой примерно в 20 МэВ, что примерно в 50 раз меньше веса протона или нейтрона. Просчитывая свойства частицы с похожей массой и свойствами, взаимодействующей с мюонами, тау-частицами и некоторыми типами нейтрино, Хупер и его коллеги обнаружили, что эти бозоны будут крайне необычным образом влиять на поведение всей Вселенной в целом в первые мгновения ее жизни.Опираясь на данные по поведению нейтрино, собранные в ходе наблюдений за вспышкой сверхновой в 1987 году в соседней галактике, космологи выяснили, что распад большого числа этих бозонов будет разогревать неуловимые ""призрачные"" частицы и мешать им обособиться от остальной первичной материи Вселенной.Это, в свою очередь, будет влиять на скорость расширения Вселенной, временно тормозя его в то время, пока сверхлегкие бозоны еще присутствуют в ""супе"" первичной материи мироздания и взаимодействуют с нейтрино. Как показывают расчеты Хупера и его коллег, сила этого торможения будет ровно такой, на которую указывают расхождения в замерах Planck и Адама Рисса.Проверка этой теории, по словам космологов, станет возможной в ближайшее время, когда начнет свою работу обсерватория CMB-S4 на южном полюсе Земли, предназначенная для изучения микроволнового ""эхо"" Большого Взрыва. Она, как заключают исследователи, будет обладать достаточной чувствительностью для поисков возмущений, порожденных распадами этих сверхлегких бозонов."
science,Собрание РАН в апреле обсудит программу фундаментальных исследований,"Глава государства провел рабочую встречу с Сергеевым, на которой обсудил актуальные вопросы развития науки и научного сообщества, перспективные направления деятельности Академии наук, сообщает ""Очень важно то, что мы на нашем академическом собрании, которое будет в апреле, должны будем обсудить новую программу фундаментальных исследований на долгосрочный период, с 2021 по 2030 год, и там учтём то, что сделано в предыдущей программе, которая сейчас выполняется, и наметим планы на будущее"", - сообщил Сергеев.Рассказывая о новых полномочиях РАН, он подчеркнул, что Академия сейчас фактически становится головной организацией для всех научных учреждений в стране в плане распределения средств на научные исследования.""Да, мы становимся головной организацией, которая, действительно, будет определять и основные направления развития. И нам как раз очень важно, что такие полномочия по научно-методическому руководству всей научной деятельностью нам сейчас даны"", - сказал Сергеев."
science,В РАН рассказали об идее создания центра стратегического планирования,"Сергеев рассказал, что для прогнозирования основных направлений научного, научно-технического и социально-экономического развития страны ""все нужно очень правильно и эффективно рассчитать, и это очень серьезная научная задача, над которой должны работать вместе ученые разных профессий"".""Это должны быть и математики, которые готовят модели, и экономисты, и социологи, и политологи. Мы считаем, что Академия наук как раз должна быть той площадкой, на которой должно быть обеспечено, с точки зрения науки, вот такое стратегическое планирование. Мы сейчас планируем создать прямо внутри Российской академии наук такой центр научного обеспечения стратегического планирования и будем просить вашей поддержки в этом вопросе"", - сказал он."
science,"Аспирантура должна готовить ученых, уверен Путин ","В среду глава государства провёл рабочую встречу с президентом Российской академии наук (РАН) Александром Сергеевым. Как сообщается на сайте Кремля, глава РАН в ходе встречи обратил внимание на проблему аспирантуры, напомнив, что сейчас в стране очень мало ее выпускников.""Это отдельная тема, о ней уже говорили. Аспирантура не должна быть просто продолжением высшего образования. Это не ещё одна ступень высшего образования, а это подготовка молодого учёного"", - заявил в ответ Путин, слова которого приводит сайт Кремля.Сергеев в ответ согласился, что ""первая ступень научной работы должна быть обеспечена – это очень важный вопрос""."
science,Глава РАН попросил Путина поддержать престиж науки в России,"Глава государства в ходе рабочей встречи с Сергеевым обсудил актуальные вопросы развития науки и научного сообщества, перспективные направления деятельности Академии наук.""Здесь, кроме того, очень важным является и то, что мы все вместе (я тоже тут буду просить Вашей помощи) позаботились о возрастании престижа науки в стране"", - обратился Сергеев к президенту.Рассказывая о ситуации в научной отрасли, глава РАН заявил о необходимости увеличить поток кадров."
science,"В сфере науки нет ограничений на сотрудничество, заявил Путин ","Стенограмма встречи опубликована на сайте Кремля.Сергеев напомнил Путину о просьбе по финансированию международных академических обменов. По его словам, в рамках этих обменов планируется завести несколько центров, которые будут принимать рабочие группы, работающие по принципу мозговых штурмов.""Есть сейчас такая достаточно новая форма в науке, когда собираются на неделю, на две недели самые сильные люди из всех стран. Это не конгрессы, это рабочие группы из, действительно, 20–30 человек самых высоких профессионалов. Они анализируют тренды, анализируют результат и намечают пути"", - сказал он.По словам главы РАН, те страны, которые очень активно участвуют в организации этой деятельности, привлечении на свои территории таких мозговых штурмов, автоматически оказываются в центре внимания науки в соответствующей области.""У нас здесь нет никаких ограничений, сотрудничать нужно со всеми, кто хочет с нами работать"", - отметил Путин, обратив внимание на некоторые аспекты.""Единственное, на что хотел бы обратить внимание: в результате работы, а она должна быть построена на равноправной основе, равноценном обмене, чтобы мы от этой работы ничего не проигрывали, а только выигрывали. Нужно к этому стремиться, чтобы мы не были просто источником получения каких-то наших навыков, знаний. Если мы делимся чем-то с кем-то, то мы должны получать равноценную информацию с обратной стороны"", - заявил президент.""По меньшей мере, равноценную. Вообще хотелось бы, чтобы вектор интереса всё-таки в нашу страну был направлен, а не из нашей"", - добавил Сергеев, с которым согласился и Путин."
science,На Гавайях умер последний представитель одного из видов улитки,"Улитка по кличке Джордж, которой было 14 лет, скончалась первого января. Отмечается, что раньше этот вид был распространен на острове Оаху, а ракушки таких улиток использовались для изготовления ожерелий.Как отмечается в заявлении департамента, в 1997 году последних представителей вида - всего десять штук - перенесли в лабораторию гавайского университета для разведения в неволе. Несмотря на появление потомства, позднее все улитки, кроме Джорджа, скончались.""Смерть Джорджа стала значительной утратой для местных жителей"", - подчеркивается в заявлении департамента.Между тем, в 2017 году исследователи взяли образец ноги Джорджа для последующего изучения. Ткань направили в ""замороженный зоопарк"" в Сан-Диего, где хранятся образцы других животных.Подчеркивается, что другие наземные улитки на островах также находятся под угрозой. Основную опасность для них представляет изменение климата и активное распространение на территории чужеродных видов."
science,Математики усомнились во всемогуществе искусственного интеллекта,"""Это открытие стало абсолютным сюрпризом для нас. Конечно, математики давно знают о существовании ряда принципиально нерешаемых проблем, но мы не ожидали, что нечто подобное появится в простом машинном обучении. Это говорит о том, что между ""сжатием"" информации и самим принципом обучения существует особая фундаментальная связь"", — заявил Амир Йехудайофф (Amir Yehudayoff) из Института Технион в Хайфе (Израиль).Современные системы машинного обучения и искусственного интеллекта работают на базе очень простого принципа. Они постепенно учатся ""видеть"" определенные закономерности и отличать правильные ответы от неправильных, используя обширные базы данных, подготовленные человеком.Изначально подобный подход применялся в основном для создания систем распознавания изображений. Впоследствии выяснилось, что его можно применять практически для всего, начиная с ""творческих"" ИИ, способных самостоятельно рисовать и создавать музыку, и заканчивая машиной AlphaZero, способной учиться без помощи людей и играть в несколько настольных игр, зная лишь их правила.Подобные успехи, как отмечает Йехудайофф, заставили программистов, философов и математиков задуматься о том, есть ли границы у подобного метода решения проблем и сможет ли предельно ""общий"" искусственный интеллект найти закономерность в любом произвольном наборе данных и дать ответ на все возможные вопросы.Израильские математики попытались выяснить, так ли это на самом деле, анализируя самые общие версии различных математических проблем, которые сегодня активно решаются при помощи систем машинного обучения.Их внимание привлекли те версии искусственного интеллекта, которые пытаются предсказать максимальные значения, используя неполные наборы данных. К примеру, подобные машины пытаются угадать предпочтения посетителей того или иного сайта и подбирают такую рекламу, которая бы была интересной для большинства из них.Представив эту проблему в виде набора из нескольких больших и малых множеств, Йехудайофф и его коллеги обнаружили, что она похожа по своему описанию на знаменитую теорему Гёделя. Еще в 1940 году известный австрийский математик Курт Гёдель выяснил, что любая формальная система, в том числе сама математика, является неполной или противоречивой.Иными словами, это означает, что для систем машинного обучения, как и для ""простых"" математиков, существуют проблемы, утверждения и вопросы, которые нельзя ни решить, ни доказать, ни опровергнуть, не выходя за их пределы.В данном случае, к примеру, невозможно предсказать, можно ли ""натренировать"" искусственный интеллект идеально подбирать рекламу, используя знания о предпочтениях лишь небольшого произвольного числа посетителей. В зависимости от того, какие посетители портала попадут в эту выборку, данная проблема одновременно является как решаемой, так и нерешаемой. Как подчеркивают ученые, с практической точки зрения это открытие никак не влияет на то, насколько активно будет развиваться искусственный разум в будущем и как хорошо он будет решать практические задачи. С другой стороны, наличие подобных ограничений говорит о том, что создать универсальную ""мыслящую"" машину, способную решать любые задачи, будет намного сложнее, чем считают ученые сегодня."
science,"На ракете ""Союз"" запустят первый французский наноспутник ","""Я рад объявить о подписании двух новых пусковых контрактов с французским космическим агентством CNES. По их условиям в 2019 году с использованием ракеты ""Союз"" Arianespace отправит на орбиту тройной ""кубсат"" EyeSat, а также первый разработанный во Франции наноспутник, названный ANGELS"", - сказал он в Ранее компания Arianespace сообщила о планах трех пусков российских ракет-носителей ""Союз"" с космодрома Куру во Французской Гвиане в 2019 году."
world,Суд в Херсоне рассмотрит апелляцию на продление ареста Вышинскому 14 января,"""Рассмотрение апелляции 14 января в 10.00 (11.00 мск - ред.)"", - сказал Доманский.Ранее Херсонский городской суд продлил арест Вышинского до 27 января. Он содержится в СИЗО Херсона.""Мы требуем выбрать Кириллу другую меру, не связанную с содержанием под стражей. Кроме того, я подал письмо о передаче Вышинского под мое личное поручительство. Мы считаем, что никаких рисков тут нет"", - пояснил РИА Новости адвокат.Доманский также отметил, что хотя статья, по которой идет следствие против Вышинского, считается тяжкой, в практике украинских судов есть прецеденты, когда подозреваемые по ней помещались под домашний арест.""(Василий) Муравицкий под домашним арестом. Но не только журналисты - бывший мэр Славянска (Нелли) Штепа также под домашним арестом"", - отметил он.Вышинский был взят под стражу в Киеве 15 мая 2018 года. Журналисту объявили, что он подозревается в поддержке самопровозглашенных республик Донбасса и госизмене. Максимальное наказание по этой статье предусматривает до 15 лет лишения свободы.Херсонский городской суд 17 мая отправил Вышинского под стражу. Защита обжаловала арест, однако суд отклонил апелляцию. Во время заседания Вышинский обратился за помощью к российскому лидеру Владимиру Путину. Он также заявил, что откажется от украинского гражданства.Путин назвал ситуацию беспрецедентной, заявив, что Вышинского арестовали ""за его прямую профессиональную деятельность, за осуществление его журналистской функции"". Москва направила Киеву ноты протеста с требованием прекратить насилие над представителями прессы.Представитель ОБСЕ по вопросам свободы СМИ Арлем Дезир ранее выразил серьезное беспокойство в связи с действиями Киева в отношении РИА Новости Украина. После очередного продления срока содержания Вышинского под стражей Дезир выразил разочарование в связи с позицией Украины и призвал освободить журналиста. Генсек ОБСЕ Томас Гремингер, комментируя ситуацию с Вышинским, подчеркнул, что все страны организации обязались способствовать созданию условий, в рамках которых журналисты могут выполнять свои обязательства в другом государстве-участнике, и поэтому должны соблюдать международные стандарты и не вмешиваться в работу СМИ."
world,"В Сирии пять британских военных погибли при обстреле ИГ*, сообщили СМИ ","В статье отмечается, что эти военные входили в состав сил международной коалиции.В результате удара есть пострадавшие. Их доставили в больницу аш-Шадади провинции Хасака.Накануне госсекретарь США Майк Помпео заявил, что коалиция ликвидировала 99 процентов террористов. Он также подчеркнул, что операция Вашингтона была чрезвычайно успешной.В декабре 2018 года Трамп заявил о победе США над ИГ* в Сирии, отметив, что борьба с террористами была единственной причиной пребывания американских военных в стране. Позже пресс-секретарь Белого дома Сара Сандерс сообщила, что Вашингтон начал вывод войск из Сирии, тем не менее победа над ИГ* не означает прекращения работы коалиции.Вооруженное противостояние продолжается в Сирии с марта 2011 года. По данным ООН, погибли более 220 тысяч человек. Россия с 30 сентября 2015 года по запросу президента Сирии начала наносить авиаудары по объектам террористов в этой стране. При поддержке Москвы Дамаску удалось переломить ситуацию, перейти в наступление на ключевых направлениях. Российские военные участвовали в освобождении Латакии, Алеппо, Пальмиры, Дейр-эз-Зора и других городов."
world,"Число поддерживающих ""желтые жилеты"" во Франции снижается, показал опрос ","Опрос был проведен в интернете 8-9 января для телеканала BFMTV, в нем приняли участие 1003 человека старше 18 лет.""Спустя почти восемь недель после начала мобилизации одобрение (поддержка и симпатии) впервые значительно снизилось - на 10 пунктов по сравнению с показателем 19 декабря"", - говорится в сообщении на сайте Согласно данным опроса, 31% не одобряют акции ""желтых жилетов"", 15% из них сказали, что находятся в оппозиции к движению, 16% относятся враждебно. Еще 9% опрошенных отметили, что безразличны к ""желтым жилетам"".Вместе с тем 51% французов полагают, что акции ""желтых жилетов"" должны продолжиться, 49% убеждены, что их нужно завершить.Кроме того, 41% жителей Франции заявили, что намерены принять участие в общенациональных дебатах, которые власти страны предложили провести в качестве одного из ответов на протесты. Примерно столько же - 40% респондентов - не планируют участвовать в дебатах, 18% еще не приняли решение по этому поводу.Масштабные акции протеста ""желтых жилетов"" начались во Франции 17 ноября с требования не повышать налог на топливо и цены на бензин. Недовольные социальной политикой французских властей участники движения продолжают выходить на улицы по всей стране, несмотря на объявленные руководством Франции меры для успокоения обстановки. Зачастую акции протеста сопровождаются беспорядками и столкновениями демонстрантов с полицией, погромами, разрушениями магазинов, банков, поджогами машин.Десятого декабря президент Франции Эммануэль Макрон в обращении к нации рассказал о ряде мер, направленных на разрешение социального и экономического кризиса, спровоцировавшего волну протестов, и объявил чрезвычайное экономическое и социальное положение. Французский лидер пообещал повысить минимальный размер оплаты труда, представил меру по поддержке пенсионеров, получающих менее двух тысяч евро, и попросил компании выплатить сотрудникам годовой бонус.Кроме того, власти Франции предложили провести общенациональные дебаты, чтобы в числе прочих обсудить темы экологической реформы, трансформации налоговой системы."
